Cruise,Haul.no,Moc,Net.no,Transect,Station,Fish.no,Length(mm),notes 
SPECTRA_W23,322-4-3,4,3,HH,3,16,12.54,post-flexion
SPECTRA_W23,322-4-3,4,3,HH,3,17,11.12,post-flexion
SPECTRA_W23,322-4-3,4,3,HH,3,18,10.92,post-flexion
SPECTRA_W23,322-4-3,4,3,HH,3,19,10.88,post-flexion
SPECTRA_W23,322-4-3,4,3,HH,3,20,10.33,post-flexion
SPECTRA_W23,322-4-3,4,3,HH,3,21,13.27,post-flexion
,,,,,,,,
SPECTRA_W23,322-4-4,4,4,HH,3,1,NA,damaged
SPECTRA_W23,322-4-4,4,4,HH,3,2,NA ,damaged
SPECTRA_W23,322-4-4,4,4,HH,3,3,NA,damaged
SPECTRA_W23,322-4-4,4,4,HH,3,4,8.88,
SPECTRA_W23,322-4-4,4,4,HH,3,5,5.59,
SPECTRA_W23,322-4-4,4,4,HH,3,6,7.13,
SPECTRA_W23,322-4-4,4,4,HH,3,7,5.26,
SPECTRA_W23,322-4-4,4,4,HH,3,8,9.93,flexion
SPECTRA_W23,322-4-4,4,4,HH,3,9,7.02,
SPECTRA_W23,322-4-4,4,4,HH,3,10,8.91,
SPECTRA_W23,322-4-4,4,4,HH,3,11,10.38,flexion
SPECTRA_W23,322-4-4,4,4,HH,3,12,8.93,
SPECTRA_W23,322-4-4,4,4,HH,3,13,7.47,
SPECTRA_W23,322-4-4,4,4,HH,3,14,12.77,post-flexion
SPECTRA_W23,322-4-4,4,4,HH,3,15,14.26,post-flexion
,,,,,,,,
SPECTRA_W23,323-1-0,1,0,HH,2,1,4.72,
SPECTRA_W23,323-1-0,1,0,HH,2,2,4.28,
SPECTRA_W23,323-1-0,1,0,HH,2,3,4.17,
SPECTRA_W23,323-1-0,1,0,HH,2,4,5.68,
SPECTRA_W23,323-1-0,1,0,HH,2,5,3.91,
SPECTRA_W23,323-1-0,1,0,HH,2,6,4.64,
SPECTRA_W23,323-1-0,1,0,HH,2,7,4.58,
SPECTRA_W23,323-1-0,1,0,HH,2,8,6.85,
SPECTRA_W23,323-1-0,1,0,HH,2,9,4.11,
SPECTRA_W23,323-1-0,1,0,HH,2,10,4.4,
SPECTRA_W23,323-1-0,1,0,HH,2,11,5.02,
SPECTRA_W23,323-1-0,1,0,HH,2,12,3.91,
SPECTRA_W23,323-1-0,1,0,HH,2,13,NA,damaged
SPECTRA_W23,323-1-0,1,0,HH,2,14,7.37,flexion
SPECTRA_W23,323-1-0,1,0,HH,2,15,6.74,
SPECTRA_W23,323-1-0,1,0,HH,2,16,8.21,flexion
SPECTRA_W23,323-1-0,1,0,HH,2,17,8.26,flexion
SPECTRA_W23,323-1-0,1,0,HH,2,18,9.7,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,19,5.42,
SPECTRA_W23,323-1-0,1,0,HH,2,20,9.67,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,21,NA,damaged
SPECTRA_W23,323-1-0,1,0,HH,2,22,11.53,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,23,9.61,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,24,9.5,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,25,9.06,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,26,9.73,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,27,7.62,
SPECTRA_W23,323-1-0,1,0,HH,2,28,8.99,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,29,4.16,
SPECTRA_W23,323-1-0,1,0,HH,2,30,6.4,
SPECTRA_W23,323-1-0,1,0,HH,2,31,7.99,
SPECTRA_W23,323-1-0,1,0,HH,2,32,8.38,flexion
SPECTRA_W23,323-1-0,1,0,HH,2,33,9.65,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,34,11.03,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,35,9.22,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,36,9.35,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,37,9.15,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,38,8.2,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,39,9.04,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,40,10.53,post-flexion
SPECTRA_W23,323-1-0,1,0,HH,2,41,8.31,flexion
,,,,,,,,
SPECTRA_W23,323-1-1,1,1,HH,2,1,7.59,
SPECTRA_W23,323-1-1,1,1,HH,2,2,9.4,flexion
SPECTRA_W23,323-1-1,1,1,HH,2,3,8.17,flexion
SPECTRA_W23,323-1-1,1,1,HH,2,4,NA,damaged
SPECTRA_W23,323-1-1,1,1,HH,2,5,8.61,
SPECTRA_W23,323-1-1,1,1,HH,2,6,7.36,
,,,,,,,,
SPECTRA_W23,323-1-2,1,2,HH,2,1,NA,damaged
,,,,,,,,
SPECTRA_W23,323-1-4,1,4,HH,2,1,4.82,
SPECTRA_W23,323-1-4,1,4,HH,2,2,4.29,
SPECTRA_W23,323-1-4,1,4,HH,2,3,2.91,
SPECTRA_W23,323-1-4,1,4,HH,2,4,4.47,
SPECTRA_W23,323-1-4,1,4,HH,2,5,4.6,
SPECTRA_W23,323-1-4,1,4,HH,2,6,6.97,
SPECTRA_W23,323-1-4,1,4,HH,2,7,4.17,
SPECTRA_W23,323-1-4,1,4,HH,2,8,3.71,
SPECTRA_W23,323-1-4,1,4,HH,2,9,4.45,
SPECTRA_W23,323-1-4,1,4,HH,2,10,5.17,
SPECTRA_W23,323-1-4,1,4,HH,2,11,5.31,
SPECTRA_W23,323-1-4,1,4,HH,2,12,5.44,
SPECTRA_W23,323-1-4,1,4,HH,2,13,6.02,
SPECTRA_W23,323-1-4,1,4,HH,2,14,5.31,
SPECTRA_W23,323-1-4,1,4,HH,2,15,4.9,
SPECTRA_W23,323-1-4,1,4,HH,2,16,8.51,
SPECTRA_W23,323-1-4,1,4,HH,2,17,10.42,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,18,8.99,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,19,7.57,
SPECTRA_W23,323-1-4,1,4,HH,2,20,7.89,
SPECTRA_W23,323-1-4,1,4,HH,2,21,4.92,
SPECTRA_W23,323-1-4,1,4,HH,2,22,6.24,
SPECTRA_W23,323-1-4,1,4,HH,2,23,4.81,
SPECTRA_W23,323-1-4,1,4,HH,2,24,7.96,
SPECTRA_W23,323-1-4,1,4,HH,2,25,8.37,
SPECTRA_W23,323-1-4,1,4,HH,2,26,8.32,
SPECTRA_W23,323-1-4,1,4,HH,2,27,9.32,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,28,7.91,
SPECTRA_W23,323-1-4,1,4,HH,2,29,9.42,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,30,9.45,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,31,7.19,
SPECTRA_W23,323-1-4,1,4,HH,2,32,5.02,
SPECTRA_W23,323-1-4,1,4,HH,2,33,8.02,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,34,8.48,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,35,9.21,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,36,10.57,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,37,10.87,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,38,9.99,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,39,9.07,flexion
SPECTRA_W23,323-1-4,1,4,HH,2,40,10.78,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,41,10.27,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,42,11.71,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,43,12.24,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,44,11.44,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,45,9.66,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,46,10.55,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,47,10.37,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,48,13.95,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,49,10.68,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,50,11.34,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,51,11.88,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,52,11.1,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,53,11.38,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,54,10.7,post-flexion
SPECTRA_W23,323-1-4,1,4,HH,2,55,11.37,post-flexion
,,,,,,,,
SPECTRA_W23,323-4-0,4,0,HH,2,1,10.25,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,2,11.77,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,3,9.53,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,4,10.64,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,5,8.13,
SPECTRA_W23,323-4-0,4,0,HH,2,6,11.91,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,7,8.27,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,8,9.31,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,9,10.77,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,10,9.54,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,11,10.28,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,12,10.03,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,13,10.28,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,14,8.83,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,15,11.66,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,16,9.78,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,17,9.37,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,18,11.36,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,19,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,20,8.85,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,21,11.55,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,22,12.16,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,23,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,24,11,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,25,11.28,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,26,10.02,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,27,9.91,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,28,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,29,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,30,11.04,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,31,12.8,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,32,10.34,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,33,10.24,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,34,10.53,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,35,8.96,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,36,7.5,
SPECTRA_W23,323-4-0,4,0,HH,2,37,9.32,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,38,9.95,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,39,11.31,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,40,9.54,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,41,8.9,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,42,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,43,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,44,13.96,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,45,10.88,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,46,9.33,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,47,9.99,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,48,9.88,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,49,9.54,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,50,9.25,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,51,8.12,
SPECTRA_W23,323-4-0,4,0,HH,2,52,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,53,9.61,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,54,11.36,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,55,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,56,7.8,
SPECTRA_W23,323-4-0,4,0,HH,2,57,12.18,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,58,10.62,flexion
SPECTRA_W23,323-4-0,4,0,HH,2,59,11.16,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,60,10.08,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,61,11.43,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,62,10.09,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,63,8.14,
SPECTRA_W23,323-4-0,4,0,HH,2,64,11.97,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,65,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,66,11.19,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,67,11.3,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,68,11.06,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,69,9.83,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,70,7.9,
SPECTRA_W23,323-4-0,4,0,HH,2,71,10.39,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,72,12.51,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,73,11.41,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,74,8.75,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,75,8.99,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,76,11.1,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,77,12.32,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,78,9.42,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,79,7.88,
SPECTRA_W23,323-4-0,4,0,HH,2,80,9.14,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,81,NA,damaged
SPECTRA_W23,323-4-0,4,0,HH,2,82,16.48,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,83,9.56,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,84,9.17,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,85,10.89,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,86,11.19,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,87,9.96,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,88,11.66,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,89,9.69,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,90,11.83,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,91,10.29,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,92,10.54,post-flexion
SPECTRA_W23,323-4-0,4,0,HH,2,93,9.82,flexion
,,,,,,,,
SPECTRA_W23,323-4-1,4,1,HH,2,1,10.75,post-flexion
SPECTRA_W23,323-4-1,4,1,HH,2,2,8.76,
SPECTRA_W23,323-4-1,4,1,HH,2,3,8.93,flexion
,,,,,,,,
SPECTRA_W23,323-4-4,4,4,HH,2,1,,
SPECTRA_W23,323-4-4,4,4,HH,2,2,,
SPECTRA_W23,323-4-4,4,4,HH,2,3,,
SPECTRA_W23,323-4-4,4,4,HH,2,4,,
SPECTRA_W23,323-4-4,4,4,HH,2,5,,
SPECTRA_W23,323-4-4,4,4,HH,2,6,,
SPECTRA_W23,323-4-4,4,4,HH,2,7,,
SPECTRA_W23,323-4-4,4,4,HH,2,8,,
SPECTRA_W23,323-4-4,4,4,HH,2,9,,
SPECTRA_W23,323-4-4,4,4,HH,2,10,,
SPECTRA_W23,323-4-4,4,4,HH,2,11,,
SPECTRA_W23,323-4-4,4,4,HH,2,12,,
SPECTRA_W23,323-4-4,4,4,HH,2,13,,
SPECTRA_W23,323-4-4,4,4,HH,2,14,,
SPECTRA_W23,323-4-4,4,4,HH,2,15,,
SPECTRA_W23,323-4-4,4,4,HH,2,16,,
SPECTRA_W23,323-4-4,4,4,HH,2,17,,
SPECTRA_W23,323-4-4,4,4,HH,2,18,,
SPECTRA_W23,323-4-4,4,4,HH,2,19,,
SPECTRA_W23,323-4-4,4,4,HH,2,20,,
SPECTRA_W23,323-4-4,4,4,HH,2,21,,
SPECTRA_W23,323-4-4,4,4,HH,2,22,,
SPECTRA_W23,323-4-4,4,4,HH,2,23,,
SPECTRA_W23,323-4-4,4,4,HH,2,24,,
SPECTRA_W23,323-4-4,4,4,HH,2,25,,
SPECTRA_W23,323-4-4,4,4,HH,2,26,,
SPECTRA_W23,323-4-4,4,4,HH,2,27,,
SPECTRA_W23,323-4-4,4,4,HH,2,28,,
SPECTRA_W23,323-4-4,4,4,HH,2,29,,
SPECTRA_W23,323-4-4,4,4,HH,2,30,,
SPECTRA_W23,323-4-4,4,4,HH,2,31,,
SPECTRA_W23,323-4-4,4,4,HH,2,32,,
SPECTRA_W23,323-4-4,4,4,HH,2,33,,
SPECTRA_W23,323-4-4,4,4,HH,2,34,,
SPECTRA_W23,323-4-4,4,4,HH,2,35,,
SPECTRA_W23,323-4-4,4,4,HH,2,36,,
SPECTRA_W23,323-4-4,4,4,HH,2,37,,
SPECTRA_W23,323-4-4,4,4,HH,2,38,,
SPECTRA_W23,323-4-4,4,4,HH,2,39,,
SPECTRA_W23,323-4-4,4,4,HH,2,40,,
SPECTRA_W23,323-4-4,4,4,HH,2,41,,
SPECTRA_W23,323-4-4,4,4,HH,2,42,,
SPECTRA_W23,323-4-4,4,4,HH,2,43,,
SPECTRA_W23,323-4-4,4,4,HH,2,44,,
SPECTRA_W23,323-4-4,4,4,HH,2,45,,
SPECTRA_W23,323-4-4,4,4,HH,2,46,,
SPECTRA_W23,323-4-4,4,4,HH,2,47,,
SPECTRA_W23,323-4-4,4,4,HH,2,48,,
SPECTRA_W23,323-4-4,4,4,HH,2,49,,
SPECTRA_W23,323-4-4,4,4,HH,2,50,,
SPECTRA_W23,323-4-4,4,4,HH,2,51,,
SPECTRA_W23,323-4-4,4,4,HH,2,52,,
SPECTRA_W23,323-4-4,4,4,HH,2,53,,
SPECTRA_W23,323-4-4,4,4,HH,2,54,,
SPECTRA_W23,323-4-4,4,4,HH,2,55,,
SPECTRA_W23,323-4-4,4,4,HH,2,56,,
SPECTRA_W23,323-4-4,4,4,HH,2,57,,
SPECTRA_W23,323-4-4,4,4,HH,2,58,,
SPECTRA_W23,323-4-4,4,4,HH,2,59,,
SPECTRA_W23,323-4-4,4,4,HH,2,60,,
SPECTRA_W23,323-4-4,4,4,HH,2,61,,
SPECTRA_W23,323-4-4,4,4,HH,2,62,,
SPECTRA_W23,323-4-4,4,4,HH,2,63,,
SPECTRA_W23,323-4-4,4,4,HH,2,64,,
SPECTRA_W23,323-4-4,4,4,HH,2,65,,
SPECTRA_W23,323-4-4,4,4,HH,2,66,,
SPECTRA_W23,323-4-4,4,4,HH,2,67,,
SPECTRA_W23,323-4-4,4,4,HH,2,68,,
SPECTRA_W23,323-4-4,4,4,HH,2,69,,
SPECTRA_W23,323-4-4,4,4,HH,2,70,,
SPECTRA_W23,323-4-4,4,4,HH,2,71,,
SPECTRA_W23,323-4-4,4,4,HH,2,72,,
SPECTRA_W23,323-4-4,4,4,HH,2,73,,
SPECTRA_W23,323-4-4,4,4,HH,2,74,,
SPECTRA_W23,323-4-4,4,4,HH,2,75,,
SPECTRA_W23,323-4-4,4,4,HH,2,76,,
SPECTRA_W23,323-4-4,4,4,HH,2,77,,
SPECTRA_W23,323-4-4,4,4,HH,2,78,,
SPECTRA_W23,323-4-4,4,4,HH,2,79,,
SPECTRA_W23,323-4-4,4,4,HH,2,80,,
SPECTRA_W23,323-4-4,4,4,HH,2,81,,
SPECTRA_W23,323-4-4,4,4,HH,2,82,,
SPECTRA_W23,323-4-4,4,4,HH,2,83,,
SPECTRA_W23,323-4-4,4,4,HH,2,84,,
SPECTRA_W23,323-4-4,4,4,HH,2,85,,
SPECTRA_W23,323-4-4,4,4,HH,2,86,,
SPECTRA_W23,323-4-4,4,4,HH,2,87,,
SPECTRA_W23,323-4-4,4,4,HH,2,88,,
SPECTRA_W23,323-4-4,4,4,HH,2,89,,
SPECTRA_W23,323-4-4,4,4,HH,2,90,,
SPECTRA_W23,323-4-4,4,4,HH,2,91,,
SPECTRA_W23,323-4-4,4,4,HH,2,92,,
SPECTRA_W23,323-4-4,4,4,HH,2,93,,
SPECTRA_W23,323-4-4,4,4,HH,2,94,,
SPECTRA_W23,323-4-4,4,4,HH,2,95,,
SPECTRA_W23,323-4-4,4,4,HH,2,96,,
SPECTRA_W23,323-4-4,4,4,HH,2,97,,
SPECTRA_W23,323-4-4,4,4,HH,2,98,,
SPECTRA_W23,323-4-4,4,4,HH,2,99,,
SPECTRA_W23,323-4-4,4,4,HH,2,100,,
,,,,,,,,
SPECTRA_W23,324-1-0,1,0,HH,1,1,,
SPECTRA_W23,324-1-0,1,0,HH,1,2,,
SPECTRA_W23,324-1-0,1,0,HH,1,3,,
SPECTRA_W23,324-1-0,1,0,HH,1,4,,
SPECTRA_W23,324-1-0,1,0,HH,1,5,,
SPECTRA_W23,324-1-0,1,0,HH,1,6,,
SPECTRA_W23,324-1-0,1,0,HH,1,7,,
SPECTRA_W23,324-1-0,1,0,HH,1,8,,
SPECTRA_W23,324-1-0,1,0,HH,1,9,,
SPECTRA_W23,324-1-0,1,0,HH,1,10,,
SPECTRA_W23,324-1-0,1,0,HH,1,11,,
SPECTRA_W23,324-1-0,1,0,HH,1,12,,
SPECTRA_W23,324-1-0,1,0,HH,1,13,,
SPECTRA_W23,324-1-0,1,0,HH,1,14,,
SPECTRA_W23,324-1-0,1,0,HH,1,15,,
SPECTRA_W23,324-1-0,1,0,HH,1,16,,
SPECTRA_W23,324-1-0,1,0,HH,1,17,,
SPECTRA_W23,324-1-0,1,0,HH,1,18,,
SPECTRA_W23,324-1-0,1,0,HH,1,19,,
SPECTRA_W23,324-1-0,1,0,HH,1,20,,
SPECTRA_W23,324-1-0,1,0,HH,1,21,,
SPECTRA_W23,324-1-0,1,0,HH,1,22,,
SPECTRA_W23,324-1-0,1,0,HH,1,23,,
SPECTRA_W23,324-1-0,1,0,HH,1,24,,
SPECTRA_W23,324-1-0,1,0,HH,1,25,,
SPECTRA_W23,324-1-0,1,0,HH,1,26,,
SPECTRA_W23,324-1-0,1,0,HH,1,27,,
SPECTRA_W23,324-1-0,1,0,HH,1,28,,
SPECTRA_W23,324-1-0,1,0,HH,1,29,,
SPECTRA_W23,324-1-0,1,0,HH,1,30,,
SPECTRA_W23,324-1-0,1,0,HH,1,31,,
SPECTRA_W23,324-1-0,1,0,HH,1,32,,
SPECTRA_W23,324-1-0,1,0,HH,1,33,,
SPECTRA_W23,324-1-0,1,0,HH,1,34,,
SPECTRA_W23,324-1-0,1,0,HH,1,35,,
SPECTRA_W23,324-1-0,1,0,HH,1,36,,
SPECTRA_W23,324-1-0,1,0,HH,1,37,,
SPECTRA_W23,324-1-0,1,0,HH,1,38,,
SPECTRA_W23,324-1-0,1,0,HH,1,39,,
SPECTRA_W23,324-1-0,1,0,HH,1,40,,
SPECTRA_W23,324-1-0,1,0,HH,1,41,,
SPECTRA_W23,324-1-0,1,0,HH,1,42,,
SPECTRA_W23,324-1-0,1,0,HH,1,43,,
SPECTRA_W23,324-1-0,1,0,HH,1,44,,
SPECTRA_W23,324-1-0,1,0,HH,1,45,,
SPECTRA_W23,324-1-0,1,0,HH,1,46,,
SPECTRA_W23,324-1-0,1,0,HH,1,47,,
SPECTRA_W23,324-1-0,1,0,HH,1,48,,
SPECTRA_W23,324-1-0,1,0,HH,1,49,,
SPECTRA_W23,324-1-0,1,0,HH,1,50,,
SPECTRA_W23,324-1-0,1,0,HH,1,51,,
SPECTRA_W23,324-1-0,1,0,HH,1,52,,
SPECTRA_W23,324-1-0,1,0,HH,1,53,,
SPECTRA_W23,324-1-0,1,0,HH,1,54,,
SPECTRA_W23,324-1-0,1,0,HH,1,55,,
SPECTRA_W23,324-1-0,1,0,HH,1,56,,
SPECTRA_W23,324-1-0,1,0,HH,1,57,,
SPECTRA_W23,324-1-0,1,0,HH,1,58,,
SPECTRA_W23,324-1-0,1,0,HH,1,59,,
SPECTRA_W23,324-1-0,1,0,HH,1,60,,
SPECTRA_W23,324-1-0,1,0,HH,1,61,,
SPECTRA_W23,324-1-0,1,0,HH,1,62,,
SPECTRA_W23,324-1-0,1,0,HH,1,63,,
SPECTRA_W23,324-1-0,1,0,HH,1,64,,
SPECTRA_W23,324-1-0,1,0,HH,1,65,,
SPECTRA_W23,324-1-0,1,0,HH,1,66,,
SPECTRA_W23,324-1-0,1,0,HH,1,67,,
SPECTRA_W23,324-1-0,1,0,HH,1,68,,
SPECTRA_W23,324-1-0,1,0,HH,1,69,,
SPECTRA_W23,324-1-0,1,0,HH,1,70,,
SPECTRA_W23,324-1-0,1,0,HH,1,71,,
SPECTRA_W23,324-1-0,1,0,HH,1,72,,
SPECTRA_W23,324-1-0,1,0,HH,1,73,,
SPECTRA_W23,324-1-0,1,0,HH,1,74,,
SPECTRA_W23,324-1-0,1,0,HH,1,75,,
SPECTRA_W23,324-1-0,1,0,HH,1,76,,
SPECTRA_W23,324-1-0,1,0,HH,1,77,,
SPECTRA_W23,324-1-0,1,0,HH,1,78,,
SPECTRA_W23,324-1-0,1,0,HH,1,79,,
,,,,,,,,
SPECTRA_W23,324-1-3,1,3,HH,1,1,,
SPECTRA_W23,324-1-3,1,3,HH,1,2,,
SPECTRA_W23,324-1-3,1,3,HH,1,3,,
SPECTRA_W23,324-1-3,1,3,HH,1,4,,
SPECTRA_W23,324-1-3,1,3,HH,1,5,,
SPECTRA_W23,324-1-3,1,3,HH,1,6,,
SPECTRA_W23,324-1-3,1,3,HH,1,7,,
SPECTRA_W23,324-1-3,1,3,HH,1,8,,
SPECTRA_W23,324-1-3,1,3,HH,1,9,,
SPECTRA_W23,324-1-3,1,3,HH,1,10,,
SPECTRA_W23,324-1-3,1,3,HH,1,11,,
SPECTRA_W23,324-1-3,1,3,HH,1,12,,
SPECTRA_W23,324-1-3,1,3,HH,1,13,,
SPECTRA_W23,324-1-3,1,3,HH,1,14,,
SPECTRA_W23,324-1-3,1,3,HH,1,15,,
SPECTRA_W23,324-1-3,1,3,HH,1,16,,
SPECTRA_W23,324-1-3,1,3,HH,1,17,,
SPECTRA_W23,324-1-3,1,3,HH,1,18,,
SPECTRA_W23,324-1-3,1,3,HH,1,19,,
SPECTRA_W23,324-1-3,1,3,HH,1,20,,
SPECTRA_W23,324-1-3,1,3,HH,1,21,,
SPECTRA_W23,324-1-3,1,3,HH,1,22,,
SPECTRA_W23,324-1-3,1,3,HH,1,23,,
SPECTRA_W23,324-1-3,1,3,HH,1,24,,
SPECTRA_W23,324-1-3,1,3,HH,1,25,,
SPECTRA_W23,324-1-3,1,3,HH,1,26,,
SPECTRA_W23,324-1-3,1,3,HH,1,27,,
SPECTRA_W23,324-1-3,1,3,HH,1,28,,
SPECTRA_W23,324-1-3,1,3,HH,1,29,,
SPECTRA_W23,324-1-3,1,3,HH,1,30,,
SPECTRA_W23,324-1-3,1,3,HH,1,31,,
SPECTRA_W23,324-1-3,1,3,HH,1,32,,
