,cruise,date,transect,station,location,Moc,Net,Haul,Length_mm,Notes
729,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,11.05,post-flexion
730,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.64,post-flexion
731,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,12.6,post-flexion
732,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.53,post-flexion
733,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.62,post-flexion
734,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,10.35,post-flexion
735,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,10.23,post-flexion
736,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,11.52,post-flexion
737,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.6,post-flexion
738,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.14,"post-flexion, damaged"
739,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.94,
740,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.69,
741,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,NA,damaged
742,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.72,post-flexion
743,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.09,flexion
744,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.11,
745,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.97,
746,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.72,
747,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.33,flexion
748,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.44,
749,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.58,post-flexion
750,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.81,
751,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.62,
752,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.04,
753,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.99,post-flexion
754,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.88,
755,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.59,
756,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.39,post-flexion
757,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.33,
758,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.03,
759,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.31,
760,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.95,post-flexion
761,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.08,
762,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.72,post-flexion
763,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.42,post-flexion
764,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.6,
765,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.03,
766,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,NA,damaged
767,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.34,flexion
768,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.24,post-flexion
769,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,10.57,post-flexion
770,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,NA,damaged
771,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,10.08,post-flexion
772,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.61,post-flexion
773,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.34,post-flexion
774,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,5.37,
775,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.77,post-flexion
776,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.95,post-flexion
777,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,9.13,post-flexion
778,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,7.94,flexion
779,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,8.16,post-flexion
780,mezcalW19,20190307,NH,1,MbD,4,4,320-4-4,6.12,
781,mezcalW19,20190305,NH,4,MaD,4,0,307-4-0,9.24,post-flexion
782,mezcalW19,20190305,NH,4,MaD,4,0,307-4-0,8.48,post-flexion
783,mezcalW19,20190305,NH,3,MaD,1,4*,308-1-4*,2.61,
784,mezcalW19,20190305,NH,2,MaD,1,0,309-1-0,10.37,post-flexion
785,mezcalW19,20190305,NH,2,MaD,1,0,309-1-0,8.39,post-flexion
786,mezcalW19,20190305,NH,2,MaD,1,0,309-1-0,6.58,
787,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,13.37,post-flexion
788,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,11.94,post-flexion
789,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,10.11,post-flexion
790,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,10.36,post-flexion
791,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,8.73,post-flexion
792,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,9.96,post-flexion
793,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,9.84,post-flexion
794,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,11.66,post-flexion
795,mezcalW19,20190305,NH,2,MaD,4,0,309-4-0,11.23,post-flexion
796,mezcalW19,20190305,NH,1,MaD,1,0,310-1-0,12.06,post-flexion 
797,mezcalW19,20190305,NH,1,MaD,1,0,310-1-0,5.17,
798,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,9.48,post-flexion
799,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,8.54,post-flexion
800,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,13.1,post-flexion
801,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,8.96,post-flexion
802,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,7.36,
803,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,8.77,post-flexion
804,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,8.2,
805,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,6.74,
806,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,8.2,post-flexion
807,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,6.78,
808,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,9.87,post-flexion
809,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,9.22,
810,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,11.01,post-flexion
811,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,NA,damaged
812,mezcalW19,20190305,NH,1,MaD,4,0,310-4-0,7.94,flexion
813,mezcalW19,20190307,NH,4,MbD,1,0,317-1-0,4.2,
814,mezcalW19,20190307,NH,4,MbD,1,0,317-1-0,5.1,
815,mezcalW19,20190307,NH,4,MbD,1,0,317-1-0,11.94,post-flexion
816,mezcalW19,20190307,NH,4,MbD,1,4*,317-1-4*,4.89,
817,mezcalW19,20190307,NH,4,MbD,1,4*,317-1-4*,4.26,
818,mezcalW19,20190307,NH,4,MbD,1,4*,317-1-4*,3.46,
819,mezcalW19,20190307,NH,4,MbD,1,4*,317-1-4*,5.8,
820,mezcalW19,20190307,NH,4,MbD,4,0,317-4-0,3.07,
821,mezcalW19,20190307,NH,3,MbD,1,0,318-1-0,8.35,post-flexion
822,mezcalW19,20190307,NH,3,MbD,1,0,318-1-0,7.8,post-flexion
823,mezcalW19,20190307,NH,3,MbD,1,0,318-1-0,6.71,
824,mezcalW19,20190307,NH,3,MbD,1,0,318-1-0,7.58,post-flexion
825,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,10.11,post-flexion
826,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,NA,damaged
827,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,10.63,post-flexion
828,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,10.37,post-flexion
829,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,7.97,post-flexion
830,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,6.6,
831,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,9.98,post-flexion
832,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,10.22,post-flexion
833,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,9.99,post-flexion
834,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,9.69,post-flexion
835,mezcalW19,20190307,NH,3,MbD,4,0,318-4-0,8.88,post-flexion
836,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,4.11,
837,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,5.31,
838,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,3.86,
839,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,3.6,
840,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,5.85,
841,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,5.14,
842,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,5.44,
843,mezcalW19,20190307,NH,2,MbD,1,4*,319-1-4*,4.46,
844,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,12.35,post-flexion
845,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,12.07,post-flexion
846,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.49,
847,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.05,post-flexion
848,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.92,post-flexion
849,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.92,post-flexion
850,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.32,post-flexion
851,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.27,post-flexion
852,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.01,post-flexion
853,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.01,post-flexion
854,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.45,post-flexion
855,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.98,post-flexion
856,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.19,post-flexion
857,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.94,post-flexion
858,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.57,post-flexion
859,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.61,post-flexion
860,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.22,flexion
861,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.57,post-flexion
862,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,13.66,post-flexion
863,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.69,post-flexion
864,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.59,post-flexion
865,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.42,post-flexion
866,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.17,flexion
867,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.69,post-flexion
868,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,NA,damaged
869,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.97,post-flexion
870,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.35,
871,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.5,post-flexion
872,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.85,post-flexion
873,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,7.96,post-flexion
874,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,7.89,post-flexion
875,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.78,post-flexion
876,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.04,post-flexion
877,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.26,post-flexion
878,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.9,post-flexion
879,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.69,post-flexion
880,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,NA,damaged
881,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.97,post-flexion
882,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.09,post-flexion
883,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.21,post-flexion
884,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.71,post-flexion
885,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.34,post-flexion
886,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.49,
887,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.05,post-flexion
888,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.09,flexion
889,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.19,post-flexion
890,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.75,post-flexion
891,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.61,flexion
892,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.95,post-flexion
893,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.65,flexion
894,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.68,post-flexion
895,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.73,flexion
896,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.25,flexion
897,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,12.28,post-flexion
898,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.64,flexion
899,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.82,post-flexion
900,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.9,post-flexion
901,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.81,post-flexion
902,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.25,post-flexion
903,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,10.11,post-flexion
904,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.5,post-flexion
905,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.83,post-flexion
906,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.75,post-flexion
907,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.91,post-flexion
908,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.4,post-flexion
909,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.91,post-flexion
910,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,6.7,
911,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.25,post-flexion
912,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,11.32,post-flexion
913,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,8.51,
914,mezcalW19,20190307,NH,2,MbD,4,0,319-4-0,9.19,post-flexion
915,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,14.7,post-flexion
916,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,14.12,post-flexion
917,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,14.79,post-flexion
918,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.57,post-flexion
919,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,10.47,post-flexion
920,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.85,
921,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.63,post-flexion
922,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.8,flexion
923,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.15,post-flexion
924,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.33,
925,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.9,post-flexion
926,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.66,post-flexion
927,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.59,post-flexion
928,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.77,
929,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.06,post-flexion
930,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,3.99,
931,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,5.28,
932,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.44,
933,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,10.72,post-flexion
934,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,5.85,
935,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,3.99,
936,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.22,
937,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.28,flexion
938,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.73,
939,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.87,post-flexion
940,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.45,
941,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.75,flexion
942,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.69,
943,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.26,post-flexion
944,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.2,
945,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.79,flexion
946,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.24,post-flexion
947,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.65,
948,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.47,
949,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.36,post-flexion
950,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.87,
951,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.06,
952,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.18,
953,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.54,post-flexion
954,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,4.99,
955,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.83,post-flexion
956,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,9.96,post-flexion
957,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,3.77,
958,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.76,post-flexion
959,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,10.87,post-flexion
960,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.63,flexion
961,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,4.24,
962,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.11,
963,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.95,
964,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,7.78,post-flexion
965,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8,
966,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.85,post-flexion
967,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,8.34,post-flexion
968,mezcalW19,20190307,NH,2,MbD,1,0,319-1-0,6.48,
969,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,4.96,
970,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,4.27,
971,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,2.93,
972,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,8.25,post-flexion
973,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,9.19,post-flexion
974,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,6.85,
975,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,8.02,
976,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,13.13,post-flexion
977,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,6.89,
978,mezcalW19,20190307,NH,1,MbD,1,0,320-1-0,NA ,damaged
979,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,9.61,post-flexion
980,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,4.95,
981,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,5.95,
982,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,4.71,
983,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,5.67,
984,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,5.96,
985,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,6.69,
986,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,5.98,
987,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,7.16,
988,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,5.17,
989,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,8.16,post-flexion
990,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,6.37,
991,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,7.43,
992,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,9.69,post-flexion
993,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,6.46,
994,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,3.9,
995,mezcalW19,20190307,NH,1,MbD,1,4*,320-1-4*,2.89,
996,mezcalW19,20190307,NH,1,MbD,4,0,320-4-0,12.12,post-flexion
997,mezcalW19,20190307,NH,1,MbD,4,0,320-4-0,9.23,
998,mezcalW19,20190307,NH,1,MbD,4,0,320-4-0,8.51,post-flexion
999,mezcalW19,20190307,NH,1,MbD,4,0,320-4-0,9.09,
